"token","poe_prob","id","name_A","name_B"
"A",0.999860174003978,749,"Samsung Electronics America","Timken Company"
"B",0.939904403139942,750,"Entegris","Herbalife International of America"
"A",0.996406393422007,751,"Cargill","Computer & Communications Industry Association"
"A",0.993272262522627,809,"Corn Producers Association of Texas","Emergency Committee for American Trade"
"B",0.562229791196815,898,"Association of Global Automakers","Corn Refiners Association"
"A",0.999998775686483,752,"American Automotive Policy Council","Distilled Spirits Council of the United States"
"A",0.994637732629631,754,"Outdoor Industry Association","Tile Council of North America"
"B",0.999876048004953,755,"California Citrus Mutual","Toyota"
"B",0.970441394263653,756,"Consumer Specialty Products Association","Kimberly-Clark Corporation"
"B",0.890607584865823,759,"Computer & Communications Industry Association","UL"
"A",0.99979115299349,761,"Industria de Alimentos Zenú S.A.","Ticketmaster"
"B",0.999998414260241,762,"Boeing Company","U.S.-Africa Business Center of the U.S. Chamber of Commerce (“Chamber”)"
"B",0.787175150061987,763,"Emergency Committee for American Trade","United Parcel Service"
"A",0.999841555476488,764,"Association for Affordable Medicine","USA Rice Federation"
"A",0.99956920182797,766,"Coalition of Services Industries","Pharmaceutical Research and Manufacturers of America"
"B",0.505813577470306,768,"The Software Alliance","The Software Alliance"
"A",0.99994787528684,769,"Kelley Drye and Warren","Libbey"
"A",0.99586914229366,773,"American Chamber of Commerce in Japan","Libbey"
"A",0.999963376221094,774,"Computing Technology Industry Association","Library Copyright Alliance"
"A",0.985932375380609,778,"Appleton Luff","Association for the Administration of Rice Quotas"
"B",0.999979492620378,779,"California Table Grape Commission","Express Association of America"
"A",0.985264579448319,780,"National Automobile Dealers Association","Pharmaceutical Research and Manufacturers of America"
"B",0.999999419063133,781,"Chuck Allison","Coalition of Services Industries"
"A",0.99631616080156,782,"CF Industries","Titanium Metals Corporation"
"A",0.99994126413953,783,"American Council of Life Insurers","Grocery Manufacturers Association"
"A",0.690135988926033,784,"Fonterra","U.S. Grains Council"
"B",0.698418002669573,785,"Asobancaria","U.S. Chamber of Commerce"
"A",0.996405304049081,787,"National Council of Textile Organizations","U.S. Grains Council"
"A",0.998854612920249,789,"Boeing Company","Libbey"
"A",0.999951020530109,791,"International Accreditation Forum","National Meat Association"
"A",0.559577446062602,792,"California Cling Peach Board","International Intellectual Property Alliance"
"A",0.999999999050027,793,"National Electrical Manufacturers Association","U.S. Grains Council"
"B",0.91252796675022,794,"Fonterra","International Intellectual Property Alliance"
"A",0.717451013031999,795,"Computer & Communications Industry Association","Space Exploration Technologies"
"A",0.999997200482084,796,"Korea Chamber of Commerce and Industry","National Corn Growers Association"
"B",0.997007711732504,797,"Corn Refiners Association","UL"
"B",0.832640579294839,800,"American Automotive Policy Council","American Council of Engineering Companies"
"B",0.462841316605865,803,"National Retail Federation","Small Business & Entrepreneurship Council"
"B",0.999662360110359,804,"American Feed Industry Association","Emergency Committee for American Trade"
"B",0.784956881031723,806,"American Sheep Industry Association","Biotechnology Industry Organization"
"A",0.754558152891569,808,"American Potato Trade Alliance","Association of Equipment Manufacturers"
"A",0.999999231117155,811,"AngloGold Ashanti Americas","California Chamber of Commerce"
"A",0.982000424420407,813,"Association for Accessible Medicines","Oxfam America"
"A",0.999998498540894,814,"CF Industries","Distilled Spirits Council of the United States"
"A",0.988855875454419,758,"Korea Chamber of Commerce and Industry","U.S. Cranberry Marketing Committee"
"A",0.912212923582044,760,"Northwest Horticultural Council","Produce Marketing Association"
"A",0.999985512347697,767,"American Automotive Policy Council","National Renderers Association"
"A",0.998188412246723,771,"Chevron","Northwest Horticultural Council"
"B",0.999483153024995,772,"ECS International","National Electrical Manufacturers Association"
"B",0.531691650141567,775,"International Air Cargo Association","The Software Alliance"
"A",0.923023764020518,788,"Coalition of Services Industries","U.S. Meat Export Federation"
"A",0.814380593087995,790,"American Federation of Musicians","International Dairy Foods Association"
"A",0.999125661771713,799,"Aerospace Industries Association","Association of Global Automakers"
"A",0.999664177360704,801,"Association of Global Automakers","Popcorn Board"
"A",0.931776351151283,802,"U.S. Meat Export Federation","Wine Institute"
"A",0.620670181992186,807,"California Coalition for Free Trade","Washington Council on International Trade"
"A",0.997467254129576,810,"Almond Board of California","National Milk Producers Federation"
"B",0.5,812,"American Creative Technology & Innovative Organizations Network for Trade","U.S. Global Value Chain Coalition"
"T",0.691900051547108,815,"American Chamber of Commerce in Japan","Korea Automobile Manufacturers Association"
"A",0.592343383041061,816,"Almond Board of California","Association of International Automobile Manufacturers"
"B",0.99973054775645,817,"Alabama Farmers Federation","Aluminum Association"
"A",0.999999139909304,818,"American Chamber of Commerce in Singapore","National Renderers Association"
"A",0.592118549546083,819,"Gerdau Long Steel","Pharmaceutical Research and Manufacturers of America"
"A",0.99996351830008,820,"Korea Chamber of Commerce and Industry","National Electrical Manufacturers Association"
"A",0.939682148747494,821,"National Corn Growers Association","National Potato Council"
"A",0.999840732540313,822,"American Peanut Council","Coalition for a Prosperous America"
"B",0.709656528219695,823,"American Olive Oil Producers Association","Consumer Technology Association"
"A",0.999687394368194,824,"Business Council for International Understanding","West Coast Seafood Processors Association"
"T",0.537328934657247,825,"American Chamber of Commerce in South Korea","American Council of Life Insurers"
"B",0.792453052058531,826,"California Cherry Board","U.S. Meat Export Federation"
"B",0.999986581324399,827,"American Olive Oil Producers Association","Grocery Manufacturers Association"
"A",0.997124645554982,828,"California Table Grape Commission","California Tomato Growers Association"
"B",0.999444662948941,829,"California Table Grape Commission","National Electrical Manufacturers Association"
"A",0.99919507645024,830,"CropLife America","North American Energy Standards Board"
"A",0.999999327294777,831,"National Association of State Departments of Agriculture","Recording Industry Association of America"
"B",0.834202482263677,832,"Industrial Energy Consumers of America","National Corn Growers Association"
"B",0.532879857210123,833,"Lamb Weston Potato Products","Novartis Corporation"
"A",0.994575909976785,834,"Association of the Nonwoven Fabrics Industry","Tyson Foods"
"A",0.999989869228609,835,"Chattanooga Area Chamber of Commerce","Milliken & Company"
"A",0.991462914983106,836,"General Electric Company","National Foreign Trade Council"
"A",0.999738766115473,837,"MetLife","National Cotton Council of America"
"A",0.998875261088692,838,"Idaho Grape Growers and Wine Producers Commission","Motor & Equipment Manufacturers Association"
"B",0.518964449857193,839,"Automotive Aftermarket Industry Association","U.S. Maritime Coalition"
"B",0.956324097633603,840,"Etsy","Telecommunications Industry Association"
"A",0.990291365692772,841,"Information Technology Industry Council","National Sunflower Association"
"B",0.999995336163392,842,"Hearth & Home Technologies","National Milk Producers Federation"
"A",0.754753560734774,843,"C.J. Holt & Co.","UL"
"A",0.993950758858429,844,"Bueths & Kurt CDA","U.S. Association of Importers of Textiles and Apparel"
"A",0.99999898341531,845,"Agri-Port Services","Novartis Corporation"
"A",0.999991057449759,846,"Personal Care Products Council","Welch Foods"
"B",0.998014695664623,847,"El Paso Hispanic Chamber of Commerce","Tacoma-Pierce County Chamber"
"A",0.999584630178314,848,"Federal Express Corporation","Information Technology Industry Council"
"A",0.999959858944142,849,"Agri-Port Services","Personal Care Products Council"
"A",0.998664220849572,850,"Association for Accessible Medicines","Corn Refiners Association"
"B",0.98938683102887,851,"National Milk Producers Federation","Retail Industry Leaders Association"
"B",0.999999994399416,852,"American Veal Association","SK USA"
"A",0.996822534325803,853,"Chattanooga Area Chamber of Commerce","Clarita Accessories"
"T",0.5,854,"Latin America Trade Coalition","Pacific Seafood Processors Association"
"B",0.999722940688459,855,"American Academy of Pediatrics","The App Association"
"A",0.999738778300837,856,"Association of Global Automakers","International Sugar Trade Coalition"
"A",0.999896267041094,857,"California Coalition for Free Trade","National Cotton Council of America"
"A",0.999998960276878,858,"Consumer Electronics Association","Corporate Council on Africa"
"A",0.999876550476143,859,"Personal Care Products Council","U.S. Fashion Industry Association"
"B",0.991825979433574,860,"C.I. Unico Interior S.A.","National Grain and Feed Association"
"A",0.989794546357943,861,"Biotechnology Innovation Organization","General Electric Company"
"T",0.529586869235618,862,"Smithfield Foods","U.S. Chamber of Commerce"
"A",0.996761264991225,863,"Can Manufacturers Institute","Norfolk Southern Corporation"
"B",0.51570002854649,864,"National Association of Broadcasters","U.S. Maritime Coalition"
"T",0.500225109718338,865,"Chevron Upstream and Gas","Enbridge"
"A",0.888985426442426,866,"Alliance for Healthcare Competitivenes","U.S.-Japan Business Council"
"B",0.5,867,"Advanced Medical Technology Association","Charleston Metro Chamber of Commerce"
"A",0.999505356231981,868,"Border Trade Alliance","PetSmart"
"B",0.994088895269422,869,"Business Council of Alabama","L.A. Area Chamber of Commerce"
"A",0.976731177481125,870,"National Confectioners Association","USCBIA"
"A",0.800893237246812,871,"NTN Corporation","Procter & Gamble"
"B",0.997153928535679,872,"American Natural Soda Ash Corporation","Retail Industry Leaders Association"
"A",0.999999284001465,873,"American Council of Life Insurers","Toy Industries of Europe"
"A",0.997141107694382,874,"American Fiber Manufacturers Association","Coalition of Services Industries"
"A",0.992348936902761,875,"Chevron","Pharmaceutical Research and Manufacturers of America"
"A",0.976945171047604,876,"California Coalition for Free Trade","Canadian American Bar Association"
"A",0.591899224170177,877,"Cobb-Vantress","International Fragrance Association North America"
"B",0.998377405652759,878,"Society of American Florists","Telecommunications Industry Association"
"A",0.948382457261499,879,"American Society of Composers, Authors and Publishers","Surge Suppression Incorporated"
"A",0.996727261120787,880,"Stein Shostak Shostak Pollack & O'Hara","United States Council for International Business"
"B",0.966924739479403,881,"Alticor","Blue Diamond Growers"
"A",0.998920172569621,882,"Association for Accessible Medicines","Confederation of British Industry"
"A",0.999321387467545,883,"American Oilseed Coalition","JBC International"
"B",0.979667509629974,884,"CropLife America","True Source Honey"
"A",0.99531471521613,885,"Advanced Medical Technology Association","The App Association"
"B",0.999808997389699,886,"Grocery Manufacturers Association","Japan Automobile Manufacturers Association"
"A",0.952537184157453,887,"American Chamber of Commerce in Japan","National Cattlemen’s Beef Association"
"A",0.996612997394256,888,"European-American Business Organization","Pentel of America"
"A",0.999999477848538,889,"3M Company","Coalition for a Prosperous America"
"A",0.999999566578764,890,"National Corn Growers Association","National Milk Producers Federation"
"T",0.5,891,"American Insurance Association","Great Lakes Metro Chambers Coalition"
"A",0.91052953460846,892,"Counsel for International Intellectual Property Alliance","National Confectioners Association"
"A",0.997527293219535,893,"Computing Technology Industry Association","Society of American Florists"
"B",0.982224759213805,894,"Suniva","The App Association"
"A",0.759154226956551,895,"Alliance for Clean Technology Innovation","Steptoe & Johnson"
"A",0.674092702807592,896,"American Chamber of Commerce in Japan","American International Automobile Dealers Association"
"A",0.966715054557786,897,"Biotechnology Innovation Organization","Entertainment Software Association"
"A",0.642289522972354,899,"American Natural Soda Ash Corporation","Cargill"
"T",0.502153767949688,900,"International Dairy Foods Association","Schramm, Williams & Associates"
"A",0.9967846240409,901,"ABB","California Cling Peach Board"
"A",0.951094441215742,902,"Deutsche Post DHL","Grocery Manufacturers Association"
"B",0.643675814383417,903,"Blue Diamond Growers","Outdoor Industry Association"
"A",0.99999994673952,904,"Agricultural Council of California","Cobb-Vantress"
"A",0.979429838269447,905,"Iowa Pork Producers Association","National Council of Textile Organizations"
"A",0.900809428486,906,"Computer & Communications Industry Association","SEMI"
"T",0.5,907,"Cargill","Enbridge"
"B",0.7548540695137,908,"Corn Refiners Association","U.S. Maritime Coalition"
"A",0.923867252684486,909,"National Federation of Independent Business","Steel Manufacturers Association"
"A",0.333333333333333,910,"Korean Chamber of Commerce and Industry in the USA","Lake Carriers’ Association"
"B",0.333333333333333,910,"Korean Chamber of Commerce and Industry in the USA","Lake Carriers’ Association"
"T",0.333333333333333,910,"Korean Chamber of Commerce and Industry in the USA","Lake Carriers’ Association"
"A",0.557701540550003,911,"AD HOC COALITION FOR COPYRIGHT AND DIGITAL PROSPERITY","American Seed Trade Association"
"A",0.999995533947363,912,"National Electrical Manufacturers Association","National Meat Association"
"B",0.788000769565795,913,"National Milk Producers Federation","Navistar International"
"B",0.975323355315587,914,"MAGIC (ou Sourcing at MAGIC)","U.S. Council for International Business"
"A",0.99408524880229,915,"Entertainment Software Association","J. M. Rodgers Co."
"T",0.445873659172369,916,"Association of Global Automakers","Small Business Roundtable"
"T",0.802933880102497,917,"American Association of Port Authorities","Prudential Financial"
"A",0.992266714321515,918,"American Forest & Paper Association","Campbell Soup Company"
"A",0.999376589399089,919,"British-American Business","U.S. Fashion Industry Association"
"B",0.997548789122271,920,"National Potato Council","U.S. Chamber of Commerce"
"A",0.56018162239142,921,"Internet Infrastructure Coalition","United Fresh Produce Association"
"B",0.999078817537252,922,"California Table Grape Commission","Telecommunications Industry Association"
"B",0.999998358862256,923,"American Line Pipe Producers Association","Intel Corporation"
"A",0.993297034600205,924,"Computer & Communications Industry Association","National Corn Growers Association"
"B",0.99746937345384,925,"Advanced Medical Technology Association","Distilled Spirits Council of the United States"
"B",0.804847562637951,926,"AM&S Trade Services","National Confectioners Association"
"A",0.998698795501222,927,"American Seed Trade Association","Devon Energy Corporation"
"B",0.999999661786351,928,"Entegris","Express Association of America"
"A",0.817369543957838,929,"Colombian American Chamber of Commerce","National Potato Council"
"A",0.999999969945552,930,"American Frozen Food Institute","California Cherry Board"
"A",0.998241184032264,931,"International Dairy Foods Association","U.S. Food and Agriculture Dialogue for Trade Asia-Pacific Working Group"
"B",0.972394275828505,932,"American Fuel & Petrochemical Manufacturers","Association for Affordable Medicine"
"A",0.993185401128108,933,"Burton Corporation","National Foreign Trade Council"
"A",0.998494275582977,934,"Herbalife International of America","J. M. Rodgers Co."
"A",0.978073189984236,935,"Coalition of Services Industries","The Software Alliance"
"B",0.5,936,"American Creative Technology & Innovative Organizations Network for Trade","U.S. Fashion Industry Association"
"A",0.999983099135628,937,"National Association of Foreign-Trade Zones","Semiconductor Industry Association"
"B",0.705782585470027,938,"American Line Pipe Producers Association","American Potato Trade Alliance"
"A",0.999599060624988,939,"Greater Omaha Chamber","National Potato Council"
"A",0.998209352207992,940,"Canada-United States Business Association","U.S. Hide, Skin and Leather Association"
"A",0.970180653562597,941,"Corn Refiners Association","EUROPEAN UNION SODA ASH CONSUMERS"
"B",0.996399487289319,942,"Almond Board of California","Semiconductor Industry Association"
"B",0.592648653510134,943,"C.I. Unico Interior S.A.","International Intellectual Property Alliance"
"A",0.973851851607886,944,"Canadian American Bar Association","Telecommunications Industry Association"
"B",0.999367933543264,945,"American Federation of Musicians","Association of Equipment Manufacturers"
"A",0.711269036798178,946,"Business Roundtable","Woori America Bank"
"A",0.990284063439838,947,"Alliance of Automobile Manufacturers","Materion"
"B",0.99927953804715,948,"American Council of Life Insurers","Daewoo International"
"A",0.999972463838923,949,"American Automotive Policy Council","European Tyre and Rubber Manufacturers' Association"
"A",0.999703687900038,950,"Burton Corporation","Western PA District Export Council"
"B",0.503605176201217,951,"Emergency Committee for American Trade","Semiconductor Industry Association"
"A",0.884524870840903,952,"Alliance of Automobile Manufacturers","Manchester Trade"
"A",0.817418548470918,953,"ASTM International","National Confectioners Association"
"A",0.992828253015702,954,"NTN Corporation","U.S. Global Value Chain Coalition"
"A",0.999859604229956,955,"Motion Picture Association of America","National Cattlemen’s Beef Association"
"A",0.999505672899563,956,"International Dairy Foods Association","Organic Trade Association"
"A",0.998965801609636,957,"Amway Corporation","Wine Institute"
"A",0.999963310097754,958,"Dairy Business Milk Marketing Cooperative","Personal Care Products Council"
"A",0.876481423213502,959,"International Dairy Foods Association","Steel Manufacturers Association"
"A",0.461041610064771,960,"“P” Sociedad de Agricultores de Colombia, SAC","National Cotton Council of America"
"A",0.999999727395591,961,"Cintas","UL"
"B",0.924141725238604,962,"Dredging Contractors of America","Namyeung Ind. Co., Ltd."
"A",0.999999963149081,963,"American Apparel & Footwear Association","National Automobile Dealers Association"
"A",0.999988252719248,964,"Colorado Oil and Gas Association","Express Association of America"
"A",0.98976258068893,965,"Association of Global Automakers","Farmers for Free Trade"
"A",0.997812509837471,966,"National Confectioners Association","Toy Association"
"A",0.965567812098463,967,"Internet Association","Securities Industry and Financial Markets Association"
"A",0.990461160436442,968,"International Federation of Inspection Agencies","Internet Association"
"B",0.628668456654124,969,"National Marine Manufacturers Association","Plastics Pipe Institute"
"A",0.998073242995996,970,"American Frozen Food Institute","Association of International Automobile Manufacturers"
"A",0.797210315229882,971,"Duty Drawback Coalition","Motion Picture Association of America"
"B",0.854312987702887,972,"Business Europe","National Confectioners Association"
"T",0.501688779385022,973,"American Chamber of Commerce in Japan","Hyundai-Kia Machine America Corporation"
"A",0.86309910246734,974,"American Institute of Steel Construction","National Electrical Manufacturers Association"
"A",0.999287771820158,975,"Fashion Accessories Shippers Association","Society of the Plastics Industry"
"B",0.939911588625356,976,"Korea International Trade Association","Retail Industry Leaders Association"
"A",0.973243313036513,977,"Motor & Equipment Manufacturers Association","U.S. Wheat Associates"
"A",0.859727976001179,978,"National Association of Manufacturers","Owners’ Rights Initiative"
"A",0.996493371051268,979,"American Soybean Association","Distilled Spirits Council of the United States"
"A",0.730380010763141,980,"Agri-Port Services","National Cattlemen’s Beef Association"
"A",0.999925137802122,981,"Mars","U.S. Maritime Coalition"
"A",0.866259676060101,982,"Coca-Cola","Corn Refiners Association"
"A",0.999738673180387,983,"Buffalo Niagara Partnership","California Cherry Board"
"B",0.531206102348829,984,"Automotive Aftermarket Industry Association","The Software Alliance"
"A",0.999924828348502,985,"Direct Selling Association","Dredging Contractors of America"
"A",0.999703831208783,986,"DuPont","Express Association of America"
"B",0.835385970840772,987,"Colorado Oil and Gas Association","National Foreign Trade Council"
"B",0.917656693416532,988,"Buffalo Niagara Partnership","Computing Technology Industry Association"
"A",0.999871478351892,989,"Grocery Manufacturers Association","Society of Chemical Manufacturers & Affiliates"
"A",0.996406372888601,990,"Association of Global Automakers","JG Merchant Sales and Services"
"A",0.999860114741721,991,"Can Manufacturers Institute","Florida Strawberry Growers Association"
"A",0.999997218089704,992,"American Apparel & Footwear Association","Council for Global Immigration"
"B",0.957783965736652,993,"Coalition of Services Industries","The App Association"
"A",0.999990376282052,994,"Association of Global Automakers","Biotechnology Innovation Organization"
"A",0.956075483690733,995,"Allegheny Technologies Incorporated","National Football League"
"B",0.999998173546256,996,"Kansas Cattlemen’s Association","National Milk Producers Federation"
"A",0.998630261212541,997,"African Coalition for Trade","Consortium for Common Food Names"
"A",0.64009837878497,998,"National Confectioners Association","North American Meat Institute"
"B",0.957046311569241,999,"American Feed Industry Association","U.S.-Japan Business Council"
"A",0.997090785842421,1000,"Amway Corporation","Ivaco Rolling Mills LP"
